Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
1972384,Digitizing Race: Visual Cultures of the Internet,Lisa Nakamura,"Nakamura, Lisa",,"=""0816646139""","=""9780816646135""",0,4.00,Univ Of Minnesota Press,Paperback,250,2007,2007,,2013/07/10,"to-read, information-studies","to-read (#360), information-studies (#59)",to-read,,,,,,,0,,,,,
12142101,"Planned Obsolescence: Publishing, Technology, and the Future of the Academy",Kathleen  Fitzpatrick,"Fitzpatrick, Kathleen",,"=""0814727883""","=""9780814727881""",0,3.93,New York University Press,Paperback,256,2011,2011,,2013/07/10,"to-read, digital-humanities","to-read (#359), digital-humanities (#10)",to-read,,,,,,,0,,,,,
126280,Remediation: Understanding New Media,Jay David Bolter,"Bolter, Jay David",Richard Grusin,"=""0262522799""","=""9780262522793""",0,3.62,Mit Press,Paperback,312,2000,1998,,2013/07/10,"to-read, digital-humanities","to-read (#358), digital-humanities (#9)",to-read,,,,,,,0,,,,,
13222624,Debates in the Digital Humanities,Matthew K. Gold,"Gold, Matthew K.",,"=""0816677948""","=""9780816677948""",0,3.84,Univ Of Minnesota Press,Hardcover,504,2012,2012,,2013/07/10,"to-read, digital-humanities","to-read (#357), digital-humanities (#8)",to-read,,,,,,,0,,,,,
12015300,Understanding Digital Humanities,David M. Berry,"Berry, David M.",,"=""0230292658""","=""9780230292659""",0,3.82,Palgrave Macmillan,Paperback,336,2012,2011,,2013/07/10,"to-read, digital-humanities","to-read (#356), digital-humanities (#7)",to-read,,,,,,,0,,,,,
38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,"Jenkins, Henry",,"=""0814742815""","=""9780814742815""",0,3.84,New York University Press,Hardcover,308,2006,2006,,2013/07/10,"to-read, digital-humanities","to-read (#355), digital-humanities (#6)",to-read,,,,,,,0,,,,,
5507342,"Digitize This Book!: The Politics of New Media, or Why We Need Open Access Now",Gary Hall,"Hall, Gary",,"=""0816648719""","=""9780816648719""",0,3.17,University of Minnesota Press,Paperback,296,2008,2008,,2013/07/10,"to-read, information-studies","to-read (#354), information-studies (#58)",to-read,,,,,,,0,,,,,
2236434,"Scholarship in the Digital Age: Information, Infrastructure, and the Internet",Christine L. Borgman,"Borgman, Christine L.",,"=""0262026198""","=""9780262026192""",0,2.96,MIT Press (MA),Hardcover,336,2007,2007,,2013/07/10,"to-read, digital-humanities, information-studies","to-read (#353), digital-humanities (#5), information-studies (#57)",to-read,,,,,,,0,,,,,
460749,The Laws of Cool: Knowledge Work and the Culture of Information,Alan Liu,"Liu, Alan",,"=""0226486990""","=""9780226486994""",0,3.80,University Of Chicago Press,Paperback,552,2004,2004,,2013/07/10,"to-read, digital-humanities, information-studies","to-read (#352), digital-humanities (#4), information-studies (#56)",to-read,,,,,,,0,,,,,
139248,Archive Fever: A Freudian Impression,Jacques Derrida,"Derrida, Jacques",Eric Prenowitz,"=""0226143678""","=""9780226143675""",0,3.85,University of Chicago Press,Paperback,128,1998,1995,,2013/07/10,"to-read, digital-humanities","to-read (#350), digital-humanities (#3)",to-read,,,,,,,0,,,,,
1259781,Humanities Computing,Willard McCarty,"McCarty, Willard",,"=""1403935041""","=""9781403935045""",0,3.14,Palgrave Macmillan,Hardcover,288,2005,2005,,2013/07/10,"to-read, digital-humanities","to-read (#349), digital-humanities (#2)",to-read,,,,,,,0,,,,,
11167093,CONTROLLING THE PAST: Documenting Society and Institutions - Essays in Honor of Helen Willa Samuels ,Terry Cook,"Cook, Terry",,"=""1931666377""","=""""",0,3.86,Society of American Archivists,Paperback,442,2011,2011,,2013/07/10,"to-read, information-studies","to-read (#351), information-studies (#55)",to-read,,,,,,,0,,,,,
833749,Radiant Textuality: Literature after the World Wide Web,Jerome J. McGann,"McGann, Jerome J.",,"=""140396436X""","=""9781403964366""",0,3.40,Palgrave Macmillan,Paperback,288,2004,2001,,2013/07/10,"to-read, digital-humanities","to-read (#348), digital-humanities (#1)",to-read,,,,,,,0,,,,,
17662910,Digital Disconnect: How Capitalism is Turning the Internet Against Democracy,Robert W. McChesney,"McChesney, Robert W.",,"=""""","=""9781565588678""",0,3.97,The New Press,Hardcover,320,2013,2013,,2013/07/04,"to-read, information-studies","to-read (#347), information-studies (#54)",to-read,,,,,,,0,,,,,
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",4,3.85,Orbit,Paperback,471,2005,1987,2016/09/29,2013/07/02,"scifi, audio-book, library","scifi (#88), audio-book (#4), library (#92)",read,,,,,,,0,,,,,
16153182,Cypherpunks: Freedom and the Future of the Internet,Julian Assange,"Assange, Julian","Jacob Appelbaum, Andy Müller-Maguhn, Jérémie Zimmermann","=""1939293006""","=""9781939293008""",0,3.69,OR Books,Paperback,192,2012,2012,,2013/06/27,"to-read, information-studies","to-read (#346), information-studies (#53)",to-read,,,,,,,0,,,,,
15198,Massive Change,Bruce Mau,"Mau, Bruce","Institute Without Boundaries, Jennifer  Leonard","=""0714844012""","=""9780714844015""",0,4.06,Phaidon Press,Hardcover,240,2004,2004,,2013/06/27,to-read,to-read (#345),to-read,,,,,,,0,,,,,
13222626,"Alien Phenomenology, or What It’s Like to Be a Thing",Ian Bogost,"Bogost, Ian",,"=""0816678979""","=""9780816678976""",0,3.52,Univ Of Minnesota Press,Hardcover,168,2012,2012,,2013/06/27,to-read,to-read (#344),to-read,,,,,,,0,,,,,
134569,We Have Never Been Modern,Bruno Latour,"Latour, Bruno",Catherine Porter,"=""0674948394""","=""9780674948396""",0,3.92,Harvard University Press,Paperback,168,1993,1991,,2013/06/27,"to-read, anthropology, philosophy","to-read (#343), anthropology (#4), philosophy (#25)",to-read,,,,,,,0,,,,,
7562764,"The Quantum Thief (Jean le Flambeur, #1)",Hannu Rajaniemi,"Rajaniemi, Hannu",,"=""0575088877""","=""9780575088870""",0,3.83,Gollancz,Hardcover,336,2010,2010,,2013/06/27,"to-read, scifi","to-read (#342), scifi (#87)",to-read,,,,,,,0,,,,,
2070,Sweet Dreams: Philosophical Obstacles to a Science of Consciousness,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0262541912""","=""9780262541916""",0,3.73,MIT Press (MA),Paperback,199,2006,2005,,2013/06/11,to-read,to-read (#341),to-read,,,,,,,0,,,,,
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,"Dennett, Daniel C.",,"=""068482471X""","=""9780684824710""",0,4.03,Simon & Schuster,Paperback,588,1996,1995,,2013/06/11,to-read,to-read (#340),to-read,,,,,,,0,,,,,
18053457,In the Midst of Life; Tales of Soldiers and Civilians;,Ambrose Bierce,"Bierce, Ambrose",,"=""""","=""""",3,4.05,Modern Library,Hardcover,403,1927,1891,2013/08/18,2013/06/10,american,american (#50),read,,,,,,,0,,,,,
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",3,3.99,William Morrow Books,Hardcover,178,2013,2013,2014/06/03,2013/06/04,library,library (#4),read,,,,,,,0,,,,,
3711671,A Little History of the World,E.H. Gombrich,"Gombrich, E.H.","Caroline Mustill, Clifford Harper","=""030014332X""","=""9780300143324""",0,4.09,Yale University Press,Paperback,284,2008,1936,,2013/06/02,"to-read, history, wishlist","to-read (#339), history (#12), wishlist (#3)",to-read,,,,,,,0,,,,,
16128760,The Book of Barely Imagined Beings: A 21st Century Bestiary,Caspar Henderson,"Henderson, Caspar",,"=""022604470X""","=""9780226044705""",0,4.11,University Of Chicago Press,Hardcover,448,2013,2012,,2013/06/02,"to-read, biology","to-read (#338), biology (#8)",to-read,,,,,,,0,,,,,
6108980,The Big Time,Fritz Leiber,"Leiber, Fritz",,"=""0441062199""","=""9780441062195""",2,3.28,ACE,Paperback,172,1973,1958,2013/06/08,2013/05/29,scifi,scifi (#86),read,,,,,,,0,,,,,
15802693,Who Owns the Future?,Jaron Lanier,"Lanier, Jaron",,"=""1451654967""","=""9781451654967""",0,3.75,Simon & Schuster,Hardcover,367,2013,2013,,2013/05/26,to-read,to-read (#337),to-read,,,,,,,0,,,,,
6683549,You Are Not a Gadget,Jaron Lanier,"Lanier, Jaron",,"=""0307269647""","=""9780307269645""",4,3.51,Alfred A. Knopf,Hardcover,221,2010,2010,2014/07/18,2013/05/26,"information-studies, library","information-studies (#67), library (#87)",read,"There is a lot of good food for thought in this book. I disagree with many of his assumptions and conclusions, and his style comes off as a bit whiny, but he also makes you pause and reconsider some of your own assumptions, and he gives voice to some concerns I have about Internet culture which many others seem to miss completely.  Overall,  whether you agree with any of his arguments or not, reading this book will make you smarter. It will force you to think about the dominant ideologies and goals of Internet culture and how they align with your own.",,,,,,0,,,,,
1282668,The Futurological Congress,Stanisław Lem,"Lem, Stanisław",Michael Kandel,"=""0380005840""","=""9780380005840""",4,4.21,Avon Books (NY),Paperback,142,1976,1971,2013/05/25,2013/05/23,scifi,scifi (#85),read,"A very wild read.  Multiple dystopian visions couched in nested hallucinations instigated by chemical warfare within another dystopia. The plot is fairly unsubstantial, but the book is short, so that's not really a problem.  The story is really just Lem running wild with a thought experiment. I found it particularly fascinating to read having just finished Daniel Dennett's <a href=""http://www.goodreads.com/book/show/2069.Consciousness_Explained"">Consciousness Explained</a>.<br/><br/>What is possibly most impressive is the translation. This book has a running theme about technical neologisms, and despite having been written in Polish, the wordplay throughout the English version is quite fun and feels as though it were originally written in English.  I am not familiar with Polish, so I don't know how well the one language lends itself to cognates in the other, but I found myself impressed with how well the story makes fun of English word combinations.  There are way too many examples of the delicious wordplay to give it proper summary here, so I'll just conclude this review with my favorite, ""lubricrat"": one who gives bribes, derived from the greasing of palms. I think I will start using this term to describe modern day corporate lobbyists.",,,,,,0,,,,,
2874995,Pax Romana,Jonathan Hickman,"Hickman, Jonathan",,"=""1582408734""","=""9781582408736""",0,3.91,Image Comics,Paperback,144,2009,2009,,2013/05/06,to-read,to-read (#336),to-read,,,,,,,0,,,,,
16128815,Cosmic Apprentice: Dispatches from the Edges of Science,Dorion Sagan,"Sagan, Dorion",,"=""081668135X""","=""9780816681358""",0,3.66,Univ Of Minnesota Press,Hardcover,288,2013,2013,,2013/05/01,to-read,to-read (#335),to-read,,,,,,,0,,,,,
14183,The Philip K. Dick Reader,Philip K. Dick,"Dick, Philip K.",,"=""0806518561""","=""9780806518565""",0,4.28,Citadel,Paperback,410,2001,1997,,2013/04/27,"scifi, to-read","scifi (#84), to-read (#424)",to-read,,,,,,,0,,,,,
13239822,Alif the Unseen,G. Willow Wilson,"Wilson, G. Willow",,"=""0802120202""","=""9780802120205""",0,3.83,Grove Press,Hardcover,433,2012,2012,,2013/04/22,to-read,to-read (#334),to-read,,,,,,,0,,,,,
13528319,"The Rook (The Checquy Files, #1)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316098809""","=""9780316098809""",0,4.12,Back Bay Books,Paperback,486,2012,2012,,2013/04/22,to-read,to-read (#333),to-read,,,,,,,0,,,,,
13528370,The Folly of the World,Jesse Bullington,"Bullington, Jesse",,"=""0316190357""","=""9780316190350""",0,3.65,Orbit,Paperback,502,2012,2012,,2013/04/22,to-read,to-read (#332),to-read,,,,,,,0,,,,,
14547775,Idle Hands: The Art of COOP Volume 2,Chris Cooper,"Cooper, Chris",,"=""1614040028""","=""9781614040026""",0,4.50,Baby Tattoo Books,Hardcover,208,2012,2011,,2013/04/21,"to-read, art","to-read (#331), art (#8)",to-read,,,,,,,0,,,,,
800952,The Complete Woodcuts of Albrecht Dürer,Albrecht Dürer,"Dürer, Albrecht",Willi Kurth,"=""0486210979""","=""9780486210971""",0,4.18,Dover Publications,Paperback,346,1963,1936,,2013/04/21,"to-read, art","to-read (#330), art (#7)",to-read,,,,,,,0,,,,,
8890714,Weirdo Noir: Gothic and Dark Lowbrow Art,Matt Dukes Jordan,"Jordan, Matt Dukes",,"=""081187110X""","=""9780811871105""",0,4.30,Chronicle Books,Paperback,192,2010,2010,,2013/04/21,to-read,to-read (#328),to-read,,,,,,,0,,,,,
13707734,The Swerve: How the World Became Modern,Stephen Greenblatt,"Greenblatt, Stephen",,"=""0393343405""","=""9780393343403""",0,3.83,W. W. Norton & Company,Paperback,356,2012,2011,,2013/04/21,to-read,to-read (#329),to-read,,,,,,,0,,,,,
2069,Consciousness Explained,Daniel C. Dennett,"Dennett, Daniel C.",,"=""0316180661""","=""9780316180665""",5,3.89,Back Bay Books,Paperback,528,1992,1991,2013/05/22,2013/04/02,cognitive-science,cognitive-science (#27),read,,,,,,,0,,,,,
17357023,Immortality: The Quest to Live Forever and How It Drives Civilisation. Stephen Cave,Stephen Cave,"Cave, Stephen",,"=""184954493X""","=""9781849544931""",0,3.77,Biteback Publishing,Paperback,340,2013,2013,,2013/03/31,to-read,to-read (#327),to-read,,,,,,,0,,,,,
15811580,Flimsy Little Plastic Miracles,Ron Currie Jr.,"Jr., Ron Currie",,"=""0670025348""","=""9780670025343""",0,3.59,Viking,Hardcover,340,2013,2013,,2013/03/31,to-read,to-read (#326),to-read,,,,,,,0,,,,,
6184241,Everything Matters!,Ron Currie Jr.,"Jr., Ron Currie",,"=""0670020923""","=""9780670020928""",0,4.04,Viking Adult,Hardcover,320,2009,2009,,2013/03/31,to-read,to-read (#325),to-read,,,,,,,0,,,,,
1516,"Aeschylus I: Oresteia (Agamemnon, The Libation Bearers, The Eumenides)",Aeschylus,"Aeschylus, Aeschylus","David Grene, Richmond Lattimore","=""0226307786""","=""9780226307787""",4,3.99,University of Chicago Press,Paperback,171,1969,-458,2013/04/19,2013/03/31,"greek, research","greek (#1), research (#4)",read,,,,,,,0,,,,,
120414,"Exploring the Invisible: Art, Science and the Spiritual",Lynn Gamwell,"Gamwell, Lynn",Neil deGrasse Tyson,"=""0691121125""","=""9780691121123""",0,4.32,Princeton University Press,Paperback,344,2005,2002,,2013/03/19,to-read,to-read (#324),to-read,,,,,,,0,,,,,
598506,How to Think Like Leonardo da Vinci: Seven Steps to Genius Every Day,Michael J. Gelb,"Gelb, Michael J.",,"=""0440508274""","=""9780440508274""",0,3.84,Dell,Paperback,336,2000,1998,,2013/03/13,to-read,to-read (#323),to-read,,,,,,,0,,,,,
1084191,Tuscaloosa: A Novel,W. Glasgow Phillips,"Phillips, W. Glasgow",,"=""0688128610""","=""9780688128616""",4,3.32,William Morrow & Company,Hardcover,190,1994,1994,2014/01/14,2013/03/11,library,library (#24),read,,,,,,,0,,,,,
294680,"The Royal Nonesuch: Or, What Will I Do When I Grow Up?",Glasgow Phillips,"Phillips, Glasgow",,"=""0802170285""","=""9780802170286""",4,3.04,"Grove Press, Black Cat",Paperback,384,2007,2007,2014/01/12,2013/03/11,,,read,,,,,,,0,,,,,
13591965,Urban Alchemy: Restoring Joy in America's Sorted-Out Cities,Mindy Thompson Fullilove,"Fullilove, Mindy Thompson",,"=""1613320108""","=""9781613320105""",0,3.88,New Village Press,Paperback,352,2013,2013,,2013/03/09,to-read,to-read (#322),to-read,,,,,,,0,,,,,
337752,"Root Shock: How Tearing Up City Neighborhoods Hurts America, and What We Can Do About It",Mindy Thompson Fullilove,"Fullilove, Mindy Thompson",,"=""0345454235""","=""9780345454232""",0,3.91,One World/Ballantine,Paperback,304,2005,2004,,2013/03/09,to-read,to-read (#321),to-read,,,,,,,0,,,,,
9408311,Program or Be Programmed: Ten Commands for a Digital Age,Douglas Rushkoff,"Rushkoff, Douglas",,"=""""","=""""",0,3.70,OR Books,Paperback,152,2010,2010,,2013/03/08,to-read,to-read (#320),to-read,,,,,,,0,,,,,
15811513,Present Shock: When Everything Happens Now,Douglas Rushkoff,"Rushkoff, Douglas",,"=""1591844762""","=""9781591844761""",0,3.62,Current,Hardcover,296,2013,2013,,2013/03/08,to-read,to-read (#319),to-read,,,,,,,0,,,,,
15858089,The Sketchnote Handbook: The Illustrated Guide to Visual Note Taking,Mike Rohde,"Rohde, Mike",,"=""0321857895""","=""9780321857897""",0,4.06,Peachpit Press,Paperback,224,2012,2012,,2013/03/08,to-read,to-read (#318),to-read,,,,,,,0,,,,,
13184491,Avogadro Corp (Singularity #1),William Hertling,"Hertling, William",,"=""0984755705""","=""9780984755707""",0,3.76,Liquididea Press,Paperback,302,2011,2011,,2013/03/08,to-read,to-read (#317),to-read,,,,,,,0,,,,,
17120207,How to Be Interesting: An Instruction Manual,Jessica Hagy,"Hagy, Jessica",,"=""0761174702""","=""9780761174707""",0,3.75,Workman Publishing,Paperback,272,2013,2013,,2013/03/08,to-read,to-read (#316),to-read,,,,,,,0,,,,,
22584,"Flow My Tears, the Policeman Said",Philip K. Dick,"Dick, Philip K.",,"=""1857983416""","=""9781857983418""",3,3.93,Gollancz  ,Paperback,204,2001,1974,2013/03/04,2013/03/01,scifi,scifi (#83),read,,,,,,,0,,,,,
7912517,Seven Languages in Seven Weeks,Bruce A. Tate,"Tate, Bruce A.",,"=""193435659X""","=""9781934356593""",5,3.99,Pragmatic Bookshelf,Paperback,328,2010,2010,2014/12/31,2013/02/23,"software-development, computer-science","software-development (#5), computer-science (#20)",read,"Instead of seven weeks, it took me about two years. I would read a chapter on one language and do the exercises, then get distracted by other things and not come back to it for several months. I finally forced myself to run through the final three languages during my Christmas vacation since I was sick and didn't want to leave the house.<br/><br/>Overall, this is an excellent book that will expose you to different ways of thinking as a programmer. I enjoyed all seven languages and I plan to dive deeper with a couple of them (Erlang and Clojure). Tate does a good job of balancing breadth and depth with each language and really gets to the core of what makes each language unique, and points out the strengths and weaknesses of each. My one complaint is with the final section of the final language in which he covers ""monads"" in the Haskell language. He points out at the beginning of that section that he dreaded writing about such a difficult concept, and unfortunately, I don't think he succeeded in explaining it very well. But that remains the only flaw in this book in my opinion. I think it is well worth the time of any serious programmer to read through this book, whether it takes seven weeks or seven years.",,,,,,0,,,,,
43980,A History of the World in 10½  Chapters,Julian Barnes,"Barnes, Julian",,"=""0679731377""","=""9780679731375""",0,3.90,Vintage,Paperback,320,1990,1989,,2013/02/23,"abandoned, british","abandoned (#5), british (#27)",abandoned,"I couldn't get into this book. I read the first chapter and half of the second. I could see how others might find it witty or entertaining (""Ooh he's being naughty by painting a Biblical patriarch in a disparaging light, teehee""). I love satire, but somehow his writing just didn't strike a chord with me. I have too many potentially awesome books in my queue to spend time on a book that doesn't offer me entertainment or education, so I just gave up on it. But, I have a feeling I'm an outlier here, and that others would actually enjoy it, so I won't bother with giving it a rating.",,,,,,0,,,,,
436971,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0380791854""","=""9780380791859""",4,4.09,Eos,Paperback,175,1997,1971,2013/02/28,2013/02/23,scifi,scifi (#82),read,,,,,,,0,,,,,
9531458,"7 Things To Do Before You Die in Talgarth (Shades of Grey, #2)",Jasper Fforde,"Fforde, Jasper",,"=""""","=""""",0,3.90,Hodder & Stoughton,Hardcover,,2018,,,2013/02/21,to-read,to-read (#315),to-read,,,,,,,0,,,,,
27003,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,"Fforde, Jasper",,"=""0142001805""","=""9780142001806""",4,3.92,Penguin Books,Paperback,374,2003,2001,2013/08/10,2013/02/21,alt-history,alt-history (#6),read,,,,,,,0,,,,,
13587160,"To Save Everything, Click Here: The Folly of Technological Solutionism",Evgeny Morozov,"Morozov, Evgeny",,"=""1610391381""","=""9781610391382""",0,3.65,PublicAffairs,Hardcover,415,2013,2013,,2013/02/20,"to-read, information-studies","to-read (#314), information-studies (#52)",to-read,,,,,,,0,,,,,
